ticker,ticker_nm,market_cap,market_cap_ratio,share_count,foreign_ratio,industry
267980,매일유업,503675947600,0.0003,7608398,,낙농제품 및 식용빙과류 제조업
079430,현대리바트,503114409000,0.0003,20535282,,가구 제조업
033920,무학,500175000000,0.0003,28500000,,알코올음료 제조업
222040,뉴트리바이오텍,498166200000,0.0003,20628000,,기타 식품 제조업
126560,현대에이치씨엔,494963873460,0.0003,112876596,,텔레비전 방송업
025770,한국정보통신,494862473250,0.0003,38812743,,전기 통신업
006060,화승인더,492901200000,0.0003,55320000,,플라스틱제품 제조업
078520,에이블씨엔씨,491498627400,0.0003,24823163,,기타 화학제품 제조업
007630,폴루스바이오팜,489343976300,0.0003,31469066,,통신 및 방송 장비 제조업
009290,광동제약,486989705790,0.0003,52420851,,의약품 제조업
031440,신세계푸드,485996240000,0.0003,3872480,,음식점업
003920,남양유업,485280000000,0.0002,720000,,낙농제품 및 식용빙과류 제조업
025900,동화기업,483822677200,0.0002,14356756,,나무제품 제조업
019170,신풍제약,483752958700,0.0002,52984990,,의약품 제조업
066700,테라젠이텍스,483688654800,0.0002,30613206,,의약품 제조업
004690,삼천리,482547975000,0.0002,4055025,,연료용 가스 제조 및 배관공급업
063080,게임빌,480129977600,0.0002,6595192,,기타 금융업
249420,일동제약,479936189400,0.0002,19629292,,의약품 제조업
191420,테고사이언스,478422064500,0.0002,4037317,,기초 의약물질 및 생물학적 제제 제조업
138250,엔에스쇼핑,476798400000,0.0002,33696000,,무점포 소매업
034120,SBS,475479761100,0.0002,18252582,,텔레비전 방송업
091700,파트론,474951715700,0.0002,54156410,,전자부품 제조업
004380,삼익THK,474600000000,0.0002,21000000,,일반 목적용 기계 제조업
049960,쎌바이오텍,472820000000,0.0002,9400000,,기초 의약물질 및 생물학적 제제 제조업
001820,삼화콘덴서,470893500000,0.0002,10395000,,전자부품 제조업
016580,환인제약,470581771000,0.0002,18600070,,의약품 제조업
027410,BGF,467823925500,0.0002,32263719,,종합 소매업
206640,바디텍메드,467190804350,0.0002,23301287,,의료용품 및 기타 의약 관련제품 제조업
072710,농심홀딩스,466097895000,0.0002,4637790,,기타 금융업
033270,유나이티드제약,465960507500,0.0002,16207322,,의약품 제조업
004490,세방전지,465500000000,0.0002,14000000,,일차전지 및 축전지 제조업
084370,유진테크,462904048400,0.0002,22916042,,특수 목적용 기계 제조업
085370,루트로닉,462891807000,0.0002,24491630,,의료용 기기 제조업
210980,SK디앤디,461225250000,0.0002,16155000,,부동산 임대 및 공급업
025620,제이준코스메틱,458157681900,0.0002,26483103,,기타 화학제품 제조업
174900,앱클론,457640000000,0.0002,6800000,,의료용품 및 기타 의약 관련제품 제조업
006120,SK디스커버리,455635956750,0.0002,10784283,,화학섬유 제조업
003800,에이스침대,453802800000,0.0002,2218000,,가구 제조업
000400,롯데손해보험,451852200000,0.0002,134280000,,보험업
101530,해태제과식품,449854899900,0.0002,29116822,,기타 식품 제조업
001520,동양,448726038440,0.0002,238684063,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
036580,팜스코,446244507450,0.0002,36727943,,"곡물가공품, 전분 및 전분제품 제조업"
011690,유양디앤유,440757661100,0.0002,55792109,,반도체 제조업
119610,인터로조,440199600000,0.0002,10776000,,사진장비 및 광학기기 제조업
078020,이베스트투자증권,439220911500,0.0002,40481190,,금융 지원 서비스업
068240,다원시스,438563413100,0.0002,24297142,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
208640,썸에이지,437878247040,0.0002,76020529,,소프트웨어 개발 및 공급업
213420,덕산네오룩스,435781717800,0.0002,24010012,,전자부품 제조업
281820,케이씨텍,435473513000,0.0002,19839340,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
002960,한국쉘석유,434200000000,0.0002,1300000,,석유 정제품 제조업
265520,AP시스템,433655414400,0.0002,13899212,,특수 목적용 기계 제조업
010050,우리종금,428119162810,0.0002,674203406,,기타 금융업
063570,한국전자금융,427874740800,0.0002,34645728,,기타 사업지원 서비스업
017390,서울가스,426500000000,0.0002,5000000,,연료용 가스 제조 및 배관공급업
052020,에스티큐브,426034723950,0.0002,26710641,,전자부품 제조업
011810,STX,426018955500,0.0002,17862430,,상품 종합 도매업
092730,네오팜,424544385300,0.0002,7461237,,기타 화학제품 제조업
023890,아트라스BX,424102500000,0.0002,9150000,,일차전지 및 축전지 제조업
023410,유진기업,423194656840,0.0002,74769374,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
041140,넥슨지티,422711197900,0.0002,35373322,,소프트웨어 개발 및 공급업
101060,SBS미디어홀딩스,422486493800,0.0002,139896190,,기타 금융업
033290,코웰패션,420373586930,0.0002,90500234,,의복 액세서리 제조업
013120,동원개발,418171300500,0.0002,90808100,,건물 건설업
074600,원익QnC,417979200000,0.0002,26288000,,유리 및 유리제품 제조업
002990,금호산업,417646989550,0.0002,35849527,,건물 건설업
033660,아주캐피탈,415481325800,0.0002,57545890,,기타 금융업
035810,이지바이오,415339106670,0.0002,57927351,,동물용 사료 및 조제식품 제조업
102460,이연제약,415057500000,0.0002,16770000,,의약품 제조업
168330,내츄럴엔도텍,412713216000,0.0002,20231040,,자연과학 및 공학 연구개발업
003220,대원제약,412529889600,0.0002,19098606,,의약품 제조업
008060,대덕전자,412328735000,0.0002,48796300,,전자부품 제조업
091090,세원셀론텍,412297753920,0.0002,60990792,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
009580,무림P&P,412254621640,0.0002,62368324,,"펄프, 종이 및 판지 제조업"
053030,바이넥스,411706091200,0.0002,31308448,,의약품 제조업
214150,클래시스,411216923600,0.0002,60473077,,의료용 기기 제조업
140410,메지온,409797024000,0.0002,8537438,,자연과학 및 공학 연구개발업
051500,CJ프레시웨이,409569717000,0.0002,11871586,,음·식료품 및 담배 도매업
014830,유니드,409377270150,0.0002,8889843,,기초 화학물질 제조업
003560,IHQ,408607094055,0.0002,145153497,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
234080,JW생명과학,408531493200,0.0002,7917277,,의약품 제조업
016250,이테크건설,407120000000,0.0002,2800000,,건물 건설업
000540,흥국화재,406655942850,0.0002,64242645,,보험업
008730,율촌화학,405480000000,0.0002,24800000,,플라스틱제품 제조업
005420,코스모화학,403877988000,0.0002,14958444,,기타 화학제품 제조업
218410,RFHIC,403565489600,0.0002,22173928,,통신 및 방송 장비 제조업
166090,하나머티리얼즈,403212848800,0.0002,9509737,,반도체 제조업
082740,두산엔진,401015000000,0.0002,69500000,,일반 목적용 기계 제조업
052710,아모텍,400453986600,0.0002,9743406,,전자부품 제조업
006380,카프로,400000000000,0.0002,40000000,,기초 화학물질 제조업
017940,E1,399252000000,0.0002,6860000,,기타 전문 도매업
006620,동구바이오제약,399046200000,0.0002,9604000,,의약품 제조업
089030,테크윙,397623772800,0.0002,18408508,,특수 목적용 기계 제조업
060570,아이리버,397030743200,0.0002,47548592,,영상 및 음향기기 제조업
080420,모다이노칩,396615069450,0.0002,39860811,,전자부품 제조업
200670,휴메딕스,396407411400,0.0002,8918052,,의약품 제조업
099190,아이센스,396232766300,0.0002,13734238,,의료용 기기 제조업
044490,태웅,396146143800,0.0002,20007381,,기타 금속 가공제품 제조업
203690,프로스테믹스,394760907900,0.0002,45374817,,기초 의약물질 및 생물학적 제제 제조업
123420,선데이토즈,394277490400,0.0002,9569842,,소프트웨어 개발 및 공급업
015350,부산가스,393250000000,0.0002,11000000,,연료용 가스 제조 및 배관공급업
005810,풍산홀딩스,391758350000,0.0002,7835167,,기타 금융업
010955,S-Oil우,390931304400,0.0002,4021927,,
067290,JW신약,390651266520,0.0002,40777794,,의약품 제조업
004130,대덕GDS,389907866350,0.0002,20575613,,전자부품 제조업
064240,홈캐스트,389872805300,0.0002,32220893,,영상 및 음향기기 제조업
213500,한솔제지,389139417600,0.0002,23800576,,"펄프, 종이 및 판지 제조업"
217480,에스디생명공학,389113655000,0.0002,22235066,,기타 화학제품 제조업
104830,원익머트리얼즈,387696000000,0.0002,6304000,,기초 화학물질 제조업
016100,리더스코스메틱,386596591350,0.0002,17939517,,기타 화학제품 제조업
000050,경방,385184543500,0.0002,27415270,,방적 및 가공사 제조업
001725,신영증권우,384430083500,0.0002,7053763,,
100120,뷰웍스,383571522750,0.0002,10001865,,의료용 기기 제조업
00088K,한화3우B,383147600000,0.0002,22472000,,
036630,세종텔레콤,383008068388,0.0002,600326126,,전기 통신업
183190,아세아시멘트,382568443800,0.0002,3895809,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
001510,SK증권,382540019345,0.0002,320117171,,금융 지원 서비스업
010170,대한광통신,382346400000,0.0002,59741625,,절연선 및 케이블 제조업
079980,휴비스,381225000000,0.0002,34500000,,화학섬유 제조업
180400,캔서롭,380617000000,0.0002,6089872,,기타 과학기술 서비스업
003060,에이프로젠제약,380426653200,0.0002,86460603,,의약품 제조업
005720,넥센,380162236700,0.0002,53543977,,기타 금융업
038500,삼표시멘트,380044392420,0.0002,107357173,,기타 비금속 광물제품 제조업
004870,티웨이홀딩스,376794753840,0.0002,70959464,,반도체 제조업
030520,한글과컴퓨터,376240039300,0.0002,23082211,,소프트웨어 개발 및 공급업
070960,용평리조트,375439997400,0.0002,48133333,,일반 및 생활 숙박시설 운영업
015750,성우하이텍,375000000000,0.0002,60000000,,자동차 신품 부품 제조업
016800,퍼시스,374900000000,0.0002,11500000,,가구 제조업
121800,비덴트,374862866100,0.0002,21178693,,통신 및 방송 장비 제조업
067630,에이치엘비생명과학,373476726000,0.0002,26676909,,"건축기술, 엔지니어링 및 관련 기술 서비스업"
060250,NHN한국사이버결제,372282806700,0.0002,19697503,,기타 정보 서비스업
115960,연우,371940000000,0.0002,12398000,,플라스틱제품 제조업
001630,종근당홀딩스,370729714000,0.0002,5009861,,기타 금융업
225570,넷게임즈,370464723200,0.0002,115770226,,소프트웨어 개발 및 공급업
041190,우리기술투자,370440000000,0.0002,84000000,,기타 금융업
214390,경보제약,368165644000,0.0002,23906860,,기초 의약물질 및 생물학적 제제 제조업
032500,케이엠더블유,367080000000,0.0002,16100000,,통신 및 방송 장비 제조업
074610,나노메딕스,366592828250,0.0002,21886139,,일반 목적용 기계 제조업
260930,씨티케이코스메틱스,364903543550,0.0002,10122151,,기타 화학제품 제조업
008490,서흥,363848603850,0.0002,11569113,,기타 화학제품 제조업
086980,쇼박스,363080000000,0.0002,62600000,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
241770,메카로,362315382000,0.0002,9981140,,기타 화학제품 제조업
007690,국도화학,362001376800,0.0002,5810616,,기초 화학물질 제조업
016450,한세예스24홀딩스,362000000000,0.0002,40000000,,기타 금융업
086890,이수앱지스,361696209000,0.0002,26021310,,의료용품 및 기타 의약 관련제품 제조업
037710,광주신세계,361600000000,0.0002,1600000,,종합 소매업
136490,선진,361449980800,0.0002,23779604,,동물용 사료 및 조제식품 제조업
007340,디티알오토모티브,360783580500,0.0002,9994005,,고무제품 제조업
232140,와이아이케이,360226698480,0.0002,61788456,,특수 목적용 기계 제조업
036540,SFA반도체,359745347850,0.0002,141076607,,반도체 제조업
122900,아이마켓코리아,358355099800,0.0002,35943340,,상품 종합 도매업
094800,맵스리얼티1,355091316075,0.0002,92834331,,신탁업 및 집합투자업
002795,아모레G우,355051727000,0.0002,6443770,,
002000,한국유리,353796066000,0.0002,10079660,,유리 및 유리제품 제조업
030610,교보증권,352440000000,0.0002,36000000,,금융 지원 서비스업
215360,우리산업,352044883650,0.0002,9132163,,자동차 신품 부품 제조업
001200,유진투자증권,351625097340,0.0002,96866418,,금융 지원 서비스업
014620,성광벤드,348920000000,0.0002,28600000,,1차 철강 제조업
065160,에프티이앤이,347325075020,0.0002,67969682,,화학섬유 제조업
033240,자화전자,347260000000,0.0002,17900000,,전자부품 제조업
228760,지노믹트리,346054031400,0.0002,7759059,,
000020,동화약품,344953654500,0.0002,27931470,,의약품 제조업
009680,모토닉,344850000000,0.0002,33000000,,자동차 신품 부품 제조업
122990,와이솔,342310558700,0.0002,22973863,,전자부품 제조업
023160,태광,341850000000,0.0002,26500000,,1차 철강 제조업
007160,사조산업,340500000000,0.0002,5000000,,어로 어업
097230,한진중공업,340428550680,0.0002,106052508,,토목 건설업
086390,유니테스트,340259428600,0.0002,21134126,,특수 목적용 기계 제조업
084690,대상홀딩스,340035731820,0.0002,36212538,,기타 금융업
024660,하림홀딩스,337459964150,0.0002,89157190,,기타 금융업
095570,AJ네트웍스,336652301050,0.0002,46822295,,산업용 기계 및 장비 임대업
046210,파나진,335688780000,0.0002,31970360,,의료용품 및 기타 의약 관련제품 제조업
044340,위닉스,335126718750,0.0002,17873425,,가정용 기기 제조업
000480,조선내화,334800000000,0.0002,4000000,,"내화, 비내화 요업제품 제조업"
002250,알보젠코리아,333207608200,0.0002,11857922,,의약품 제조업
195870,해성디에스,333200000000,0.0002,17000000,,전자부품 제조업
255440,야스,332947500000,0.0002,12930000,,특수 목적용 기계 제조업
060280,큐렉소,332238239880,0.0002,33357253,,기타 상품 전문 소매업
152330,코리아오토글라스,332000000000,0.0002,20000000,,유리 및 유리제품 제조업
013030,하이록코리아,328078891200,0.0002,13613232,,1차 철강 제조업
030210,KTB투자증권,327505519560,0.0002,60314092,,금융 지원 서비스업
104700,한국철강,326034000000,0.0002,9210000,,1차 철강 제조업
081000,일진다이아,324805680000,0.0002,11277975,,기타 화학제품 제조업
029460,케이씨,324619353800,0.0002,13554044,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
001390,KG케미칼,324498376800,0.0002,12432888,,기초 화학물질 제조업
006490,인스코비,323203375565,0.0002,87470467,,전기 통신업
